,id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews
402,865397,Palermo,-34.58627,-58.41024,Entire home/apt,37808.0,3,28
403,867441,Almagro,-34.61095,-58.42192,Private room,21004.0,2,12
404,868996,Villa Crespo,-34.59259,-58.43277,Private room,18904.0,14,2
405,871025,Almagro,-34.61095,-58.42192,Entire home/apt,31507.0,2,5
406,874540,Palermo,-34.5860595703125,-58.424095153808594,Entire home/apt,62110.0,2,12
407,875139,Palermo,-34.5872,-58.42652,Entire home/apt,124976.0,5,6
408,875289,Palermo,-34.58687,-58.42492,Entire home/apt,141779.0,5,9
409,880746,Constitucion,-34.62172,-58.38311,Entire home/apt,57762.0,30,13
410,883743,San Telmo,-34.6252,-58.37031,Entire home/apt,26255.0,4,40
411,887548,Villa Devoto,-34.60543,-58.52181,Private room,15000.0,30,1
412,888827,Palermo,-34.58574,-58.42373,Entire home/apt,40507.0,2,60
414,893875,Palermo,-34.58794,-58.42193,Entire home/apt,61658.0,90,5
415,897005,San Nicolas,-34.60194,-58.3806,Entire home/apt,30309.0,3,77
416,897648,Recoleta,-34.59564,-58.39372,Entire home/apt,26255.0,7,24
417,899436,Monserrat,-34.61516,-58.37884,Entire home/apt,58047.0,2,42
418,899560,Palermo,-34.57811,-58.43351,Entire home/apt,35707.0,4,248
419,903719,Balvanera,-34.61035,-58.40291,Entire home/apt,21904.0,5,59
420,907147,Monserrat,-34.612031,-58.370613,Entire home/apt,29406.0,90,11
421,910319,Palermo,-34.58244,-58.40576,Entire home/apt,38333.0,6,22
422,910751,San Telmo,-34.61883,-58.37503,Entire home/apt,22055.0,1,400
423,917026,San Telmo,-34.6206,-58.37233,Entire home/apt,94520.0,3,70
426,919998,San Telmo,-34.62065,-58.37191,Entire home/apt,94520.0,3,182
427,920648,Palermo,-34.59444,-58.42538,Entire home/apt,594276.0,1,154
428,928193,Palermo,-34.58446,-58.42566,Entire home/apt,40958.0,3,124
429,930504,Retiro,-34.59103,-58.37959,Entire home/apt,45999.0,7,31
430,930530,Palermo,-34.59259,-58.41416,Entire home/apt,38858.0,5,40
431,930643,Balvanera,-34.61273,-58.39675,Private room,26255.0,2,6
433,930911,Monserrat,-34.61277,-58.39043,Entire home/apt,26255.0,2,254
434,931215,Recoleta,-34.59131,-58.3941,Entire home/apt,31507.0,3,25
435,932535,San Nicolas,-34.60128,-58.37956,Entire home/apt,51461.0,3,33
436,939005,Recoleta,-34.59353,-58.39893,Entire home/apt,24155.0,7,0
437,941458,Palermo,-34.58506,-58.41263,Entire home/apt,47260.0,3,63
438,946673,San Telmo,-34.6247,-58.37166,Private room,41618.0,3,30
439,946685,San Telmo,-34.62386,-58.37365,Private room,24095.0,3,8
440,946874,Palermo,-34.58651,-58.41032,Entire home/apt,37808.0,3,17
441,947208,Palermo,-34.58864,-58.42162,Entire home/apt,39908.0,4,70
442,947319,Almagro,-34.5997,-58.42955,Entire home/apt,29406.0,15,8
443,947431,Palermo,-34.57741,-58.43881,Entire home/apt,184985.0,3,39
444,952719,Belgrano,-34.55856,-58.45581,Entire home/apt,82967.0,4,4
445,958108,Colegiales,-34.56976587785154,-58.44749557066706,Entire home/apt,47260.0,15,8
446,958218,Palermo,-34.57125,-58.43372,Entire home/apt,36758.0,3,57
447,959675,Palermo,-34.5829,-58.40773,Entire home/apt,28356.0,4,34
448,965298,Recoleta,-34.593875753161825,-58.4026264392532,Entire home/apt,55704.0,3,38
449,965578,Palermo,-34.56672,-58.43284,Entire home/apt,26255.0,90,2
450,966084,Parque Chacabuco,-34.63218,-58.44987,Private room,24155.0,3,5
451,967146,Recoleta,-34.5988,-58.38923,Entire home/apt,115524.0,3,23
452,973497,Palermo,-34.56471,-58.44101,Entire home/apt,43809.0,7,12
453,975593,Almagro,-34.61331,-58.41868,Private room,19608.0,2,40
454,979928,Recoleta,-34.59069,-58.39068,Entire home/apt,21004.0,1,89
455,982159,Almagro,-34.60098,-58.43031,Entire home/apt,52395.0,3,41
456,982180,Palermo,-34.58268,-58.43488,Entire home/apt,24155.0,4,307
457,982269,Palermo,-34.58196,-58.40686,Entire home/apt,69314.0,1,502
458,983752,Palermo,-34.58204,-58.40899,Entire home/apt,37955.0,3,287
459,983893,Palermo,-34.58872,-58.41847,Entire home/apt,23105.0,3,67
460,985093,Palermo,-34.58099,-58.42806,Entire home/apt,73515.0,5,25
466,996559,Palermo,-34.57983,-58.43138,Entire home/apt,132663.0,3,56
467,998647,Palermo,-34.58741,-58.42262,Entire home/apt,73515.0,3,13
468,1003682,Palermo,-34.58932,-58.42317,Private room,14703.0,7,12
469,1005277,Colegiales,-34.57528,-58.44701,Private room,16803.0,2,51
470,1005284,San Telmo,-34.61884,-58.37486,Entire home/apt,31507.0,4,20
471,1005878,Nuñez,-34.55464,-58.46377,Entire home/apt,31214.0,4,26
472,1008811,Constitucion,-34.62085,-58.38904,Private room,63013.0,3,3
473,1009030,Monserrat,-34.61652,-58.38635,Hotel room,42009.0,1,6
474,1018620,Palermo,-34.57587,-58.40731,Entire home/apt,70365.0,4,16
475,1019015,Palermo,-34.58258,-58.43258,Entire home/apt,83534.0,2,120
476,1020692,San Telmo,-34.62105,-58.37238,Entire home/apt,105022.0,3,35
477,1020694,San Telmo,-34.61835,-58.37378,Entire home/apt,105022.0,4,7
478,1023538,Recoleta,-34.58517,-58.39504,Entire home/apt,63013.0,1,4
479,1025224,Balvanera,-34.60942,-58.39354,Entire home/apt,28476.0,14,29
480,1032254,Palermo,-34.58255,-58.43272,Entire home/apt,73515.0,3,143
481,1032751,Palermo,-34.57998,-58.43261,Entire home/apt,73515.0,3,99
482,1038355,Palermo,-34.58114,-58.40669,Entire home/apt,59558.0,3,183
483,1045039,San Nicolas,-34.601,-58.3903,Entire home/apt,63523.0,5,46
484,1052597,Palermo,-34.58806,-58.43209,Entire home/apt,50557.0,3,198
485,1062070,Belgrano,-34.55674,-58.46368,Entire home/apt,61015.0,2,13
487,1073254,San Telmo,-34.61803,-58.37492,Entire home/apt,30908.0,3,71
488,1082898,Colegiales,-34.57825,-58.45813,Entire home/apt,21004.0,7,11
489,1086446,Palermo,-34.58332,-58.4231,Entire home/apt,24008.0,2,305
490,1088555,San Nicolas,-34.60783,-58.3845,Entire home/apt,52511.0,2,3
491,1099718,Palermo,-34.58602,-58.42736,Private room,68264.0,3,4
492,1100130,Palermo,-34.58416,-58.42934,Private room,84017.0,3,2
493,1100232,Retiro,-34.59828186035156,-58.3868408203125,Entire home/apt,31507.0,2,25
494,1100562,Palermo,-34.58567,-58.4277,Private room,84017.0,3,3
495,1100895,Palermo,-34.58523,-58.42739,Private room,68264.0,2,2
496,1101025,Palermo,-34.58563,-58.42912,Private room,47260.0,7,0
497,1101226,Monserrat,-34.60903,-58.38001,Entire home/apt,78766.0,2,103
498,1105755,Palermo,-34.5937,-58.42703,Entire home/apt,63013.0,2,32
500,1110438,Recoleta,-34.59696,-58.3948,Entire home/apt,38259.0,4,6
501,1112274,Palermo,-34.58318,-58.42207,Entire home/apt,63391.0,3,42
502,1112359,Palermo,-34.58443,-58.43874,Entire home/apt,63391.0,2,13
504,1117912,Palermo,-34.59348,-58.43123,Entire home/apt,19714.0,4,39
505,1120934,Recoleta,-34.59725,-58.38801,Entire home/apt,380326.0,3,86
506,1125595,Palermo,-34.58226,-58.43091,Entire home/apt,63013.0,15,60
507,1129739,Recoleta,-34.5956,-58.41281,Entire home/apt,68264.0,3,10
508,1130888,Palermo,-34.57846,-58.43285,Entire home/apt,51461.0,7,6
509,1131724,Belgrano,-34.560215,-58.466939,Entire home/apt,23105.0,3,30
510,1132502,Palermo,-34.58374,-58.42718,Entire home/apt,43363.0,4,121
511,1133159,San Telmo,-34.61866,-58.37685,Entire home/apt,31507.0,30,102
513,1135722,Palermo,-34.58041,-58.40712,Entire home/apt,113455.0,2,33
514,1141686,Palermo,-34.58365,-58.42211,Entire home/apt,57762.0,1,56
515,1145139,Recoleta,-34.58399,-58.39883,Entire home/apt,43206.0,3,278
516,1146894,Palermo,-34.5882,-58.43325,Entire home/apt,89268.0,1,58
517,1147104,Palermo,-34.5882,-58.43325,Entire home/apt,63013.0,1,45
518,1147359,Palermo,-34.5882,-58.43325,Entire home/apt,48310.0,1,27
519,1148418,Palermo,-34.5882,-58.43325,Entire home/apt,197294.0,1,291
520,1151106,Villa Crespo,-34.60114,-58.44137,Entire home/apt,31507.0,6,24
521,1156868,Almagro,-34.6028001,-58.4235938,Entire home/apt,19051.0,3,17
522,1159789,Almagro,-34.600040435791016,-58.41720199584961,Entire home/apt,32857.0,4,58
525,1163876,Caballito,-34.62298,-58.44467,Entire home/apt,52511.0,4,26
526,1170336,Palermo,-34.57073,-58.4322,Entire home/apt,30456.0,4,33
527,1170615,Palermo,-34.5839,-58.42866,Entire home/apt,39761.0,5,45
528,1170828,Palermo,-34.58219,-58.42665,Entire home/apt,42009.0,5,59
529,1171483,Almagro,-34.60537,-58.42572,Entire home/apt,32861.0,2,146
531,1176930,Palermo,-34.58804,-58.42777,Entire home/apt,299312.0,3,115
532,1177479,Palermo,-34.590380194236616,-58.41860097700349,Entire home/apt,78766.0,14,132
533,1177556,Belgrano,-34.56077,-58.44089,Entire home/apt,63013.0,2,69
534,1180339,Palermo,-34.5825,-58.44086,Entire home/apt,51041.0,2,156
535,1182263,Palermo,-34.59633,-58.41753,Private room,53708.0,2,143
537,1185992,Retiro,-34.59734,-58.37661,Entire home/apt,63013.0,5,6
540,1190026,Palermo,-34.58057,-58.43176,Entire home/apt,73515.0,15,4
541,1191315,Palermo,-34.57961,-58.43126,Private room,19954.0,15,12
542,1192729,Recoleta,-34.58671,-58.38502,Entire home/apt,52511.0,5,15
543,1193220,Palermo,-34.58101,-58.40711,Entire home/apt,78766.0,2,301
544,1197752,Balvanera,-34.60041,-58.39342,Entire home/apt,32252.0,4,52
545,1206642,San Telmo,-34.62063,-58.37085,Entire home/apt,38333.0,2,189
546,1207258,Palermo,-34.58987,-58.42314,Entire home/apt,314015.0,3,184
547,1212076,Recoleta,-34.59740447998047,-58.41446304321289,Entire home/apt,40507.0,1,126
548,1213724,San Nicolas,-34.60299,-58.39107,Entire home/apt,80415.0,6,3
549,1213755,Chacarita,-34.58085,-58.45161,Entire home/apt,22202.0,7,21
550,1216147,Palermo,-34.57583,-58.4414,Entire home/apt,36758.0,2,105
551,1218125,San Nicolas,-34.603404,-58.3784552,Entire home/apt,63160.0,3,227
553,1222562,Caballito,-34.61989,-58.44328,Entire home/apt,42009.0,4,36
554,1223728,Almagro,-34.60459,-58.41465,Entire home/apt,36758.0,5,11
555,1224206,Recoleta,-34.59314,-58.39526,Entire home/apt,47260.0,3,9
556,1226275,Palermo,-34.58986,-58.41331,Entire home/apt,61963.0,5,166
557,1231023,Palermo,-34.58095,-58.42477,Entire home/apt,121252.0,3,64
558,1231772,Palermo,-34.58951,-58.42214,Entire home/apt,26255.0,10,219
559,1233926,Palermo,-34.58211,-58.43107,Entire home/apt,71688.0,1,13
560,1235204,Palermo,-34.57718,-58.43845,Entire home/apt,147030.0,3,9
561,1238318,San Telmo,-34.61689,-58.3717,Private room,22118.0,5,8
562,1242572,San Telmo,-34.61650466918945,-58.37145233154297,Entire home/apt,65713.0,10,3
563,1246574,Recoleta,-34.59375,-58.39045,Entire home/apt,29406.0,3,3
564,1247677,Palermo,-34.58694,-58.42398,Entire home/apt,36758.0,3,53
565,1248992,Palermo,-34.587950557669494,-58.41425137562727,Entire home/apt,56113.0,3,25
566,1251847,Recoleta,-34.58837,-58.39592,Entire home/apt,47260.0,30,146
567,1252890,Palermo,-34.56987,-58.44375,Entire home/apt,38711.0,3,103
570,1259107,Palermo,-34.587,-58.41054,Entire home/apt,64662.0,4,63
571,1262407,Palermo,-34.58371,-58.41485,Entire home/apt,35707.0,30,5
572,1263142,Almagro,-34.61095,-58.42192,Private room,21004.0,2,28
573,1268373,Palermo,-34.5708,-58.43036,Entire home/apt,52511.0,3,34
574,1270489,Villa Crespo,-34.59187,-58.43473,Entire home/apt,41263.0,4,126
575,1271607,Palermo,-34.58631,-58.43082,Entire home/apt,35707.0,4,42
576,1276551,Palermo,-34.57313,-58.42266,Entire home/apt,68264.0,5,54
577,1282540,Belgrano,-34.56426,-58.45897,Private room,19954.0,3,34
578,1284480,Retiro,-34.59329,-58.3789,Entire home/apt,19954.0,4,120
580,1305194,Palermo,-34.585035971551285,-58.424375284996685,Entire home/apt,58508.0,3,173
581,1307363,San Nicolas,-34.60262,-58.38042,Entire home/apt,28356.0,1,382
582,1318751,Palermo,-34.58266,-58.42609,Entire home/apt,52511.0,3,25
583,1320507,Recoleta,-34.58363,-58.40228,Entire home/apt,157533.0,7,19
585,1334662,Palermo,-34.59736,-58.41717,Private room,49287.0,2,185
586,1343473,Palermo,-34.59457,-58.41977,Entire home/apt,52511.0,3,0
587,1343496,Balvanera,-34.59903,-58.40455,Entire home/apt,65113.0,30,2
588,1343740,Almagro,-34.60881805419922,-58.42919921875,Entire home/apt,39908.0,4,94
589,1346368,Palermo,-34.58901,-58.42024,Entire home/apt,22202.0,1,371
590,1355984,Palermo,-34.5849,-58.42609,Entire home/apt,69010.0,5,29
591,1356103,Palermo,-34.58314,-58.42749,Entire home/apt,73515.0,2,57
593,1360729,Palermo,-34.58344,-58.42586,Entire home/apt,52511.0,4,25
594,1372362,Recoleta,-34.59163,-58.38808,Entire home/apt,105022.0,4,37
595,1373159,Palermo,-34.58034,-58.43787,Entire home/apt,52511.0,3,67
596,1374585,Palermo,-34.57534,-58.43088,Entire home/apt,44109.0,1,19
597,1377463,Palermo,-34.57977,-58.40684,Entire home/apt,66164.0,2,64
598,1385058,Recoleta,-34.58571,-58.38618,Entire home/apt,164054.0,3,203
599,1396174,Monserrat,-34.61515,-58.37811,Entire home/apt,36611.0,4,44
600,1397091,Palermo,-34.58246,-58.4036,Entire home/apt,105022.0,30,2
601,1398391,Palermo,-34.58878,-58.42428,Entire home/apt,30456.0,2,206
602,1403834,Recoleta,-34.58752,-58.38444,Entire home/apt,38858.0,5,14
603,1408953,Monserrat,-34.61517,-58.37514,Entire home/apt,31507.0,40,0
604,1414805,Recoleta,-34.58922,-58.40045,Entire home/apt,28476.0,9,84
605,1415544,San Telmo,-34.61694,-58.36995,Private room,27453.0,90,17
606,1425113,Villa Urquiza,-34.56773,-58.47266,Entire home/apt,35707.0,3,82
607,1426476,Recoleta,-34.59706,-58.41397,Entire home/apt,42009.0,3,1
608,1437145,Palermo,-34.58034,-58.43787,Entire home/apt,52511.0,4,45
610,1455010,Balvanera,-34.59894,-58.40516,Entire home/apt,37808.0,16,42
612,1455129,Recoleta,-34.59219,-58.40165,Entire home/apt,47260.0,5,16
613,1461997,San Telmo,-34.61928,-58.37106,Private room,41410.0,2,351
614,1462182,Recoleta,-34.59311,-58.38761,Entire home/apt,52511.0,4,26
615,1466818,Recoleta,-34.58657,-58.39639,Entire home/apt,38858.0,2,84
616,1466953,Recoleta,-34.58706,-58.39633,Entire home/apt,31507.0,2,113
617,1471679,Palermo,-34.57779,-58.43854,Entire home/apt,30383.0,3,250
618,1475935,Palermo,-34.58278,-58.42558,Entire home/apt,25657.0,10,190
619,1476410,Nuñez,-34.549797,-58.455585,Entire home/apt,84017.0,3,41
620,1478602,Palermo,-34.58307,-58.44236,Entire home/apt,50410.0,3,206
621,1483923,Palermo,-34.57807,-58.42393,Entire home/apt,50410.0,1,80
622,1498618,Palermo,-34.59434,-58.42208,Entire home/apt,31202.0,3,1
623,1499153,San Nicolas,-34.59898,-58.37879,Entire home/apt,36758.0,5,107
624,1506668,Retiro,-34.5977,-58.38022,Entire home/apt,22359.0,6,174
625,1506980,Recoleta,-34.58763,-58.40031,Entire home/apt,27096.0,1,210
626,1508302,Constitucion,-34.61939,-58.3824,Private room,24155.0,2,3
627,1515256,Palermo,-34.5958,-58.4231,Entire home/apt,95423.0,3,270
628,1515464,Colegiales,-34.57291412353516,-58.44663619995117,Entire home/apt,31507.0,2,18
630,1526467,Villa Ortuzar,-34.58237,-58.46179,Entire home/apt,47260.0,14,32
631,1538160,Chacarita,-34.58628,-58.44308,Entire home/apt,28954.0,2,54
632,1538437,Palermo,-34.58551,-58.43989,Entire home/apt,252861.0,6,31
633,1542874,Palermo,-34.58607,-58.42477,Entire home/apt,161733.0,5,84
635,1571663,San Telmo,-34.61964,-58.37246,Entire home/apt,76665.0,5,55
636,1581818,Colegiales,-34.57995,-58.44263,Entire home/apt,52511.0,5,43
637,1586118,Colegiales,-34.57909,-58.44716,Entire home/apt,194290.0,6,51
638,1586621,Villa Crespo,-34.59706,-58.43366,Private room,13506.0,3,5
639,1614152,Recoleta,-34.58911,-58.40165,Entire home/apt,50000.0,3,1
640,1619359,Palermo,-34.58054,-58.42813,Private room,52511.0,1,99
641,1619713,Recoleta,-34.5933,-58.39316,Entire home/apt,133073.0,3,71
642,1626352,Palermo,-34.59024,-58.42602,Entire home/apt,246801.0,3,169
643,1629586,San Nicolas,-34.60208,-58.38017,Entire home/apt,35707.0,3,87
644,1632649,Recoleta,-34.58864,-58.39132,Entire home/apt,171395.0,3,115
645,1635738,Palermo,-34.56902,-58.4317,Entire home/apt,68264.0,7,4
647,1645017,Retiro,-34.59516,-58.37548,Entire home/apt,27001.0,3,34
648,1646324,Recoleta,-34.59121,-58.38983,Entire home/apt,18904.0,90,43
649,1648317,San Telmo,-34.61977,-58.37237,Entire home/apt,36999.0,3,81
650,1653045,Palermo,-34.58601,-58.42452,Entire home/apt,31761.0,4,83
651,1659795,Palermo,-34.56641,-58.43439,Entire home/apt,42009.0,15,44
652,1660256,Balvanera,-34.60721,-58.39383,Private room,13066.0,7,6
653,1671203,Palermo,-34.57984,-58.43316,Entire home/apt,82221.0,30,9
654,1672965,Belgrano,-34.55872,-58.45024,Entire home/apt,31507.0,2,68
655,1687026,Nuñez,-34.55617,-58.46932,Entire home/apt,36758.0,3,5
656,1690692,Palermo,-34.56343,-58.4411,Entire home/apt,42009.0,4,22
657,1691316,Palermo,-34.59662,-58.41808,Private room,46115.0,2,156
658,1692990,Villa Gral. Mitre,-34.61422883314313,-58.46695504601836,Entire home/apt,21004.0,25,0
659,1698017,Caballito,-34.61937,-58.444,Entire home/apt,42009.0,3,1
660,1699405,San Nicolas,-34.59969,-58.37541,Entire home/apt,40958.0,3,203
661,1699634,Monserrat,-34.60902,-58.38733,Entire home/apt,39310.0,3,248
662,1707508,Palermo,-34.58828,-58.42508,Entire home/apt,29406.0,2,242
663,1711184,Retiro,-34.59798,-58.37574,Entire home/apt,31507.0,4,6
664,1712565,San Nicolas,-34.59879295419092,-58.3734331328572,Entire home/apt,32857.0,3,82
665,1718608,Palermo,-34.58214,-58.42733,Entire home/apt,46514.0,3,418
667,1727210,Palermo,-34.57646,-58.43383,Entire home/apt,25205.0,4,257
668,1731604,Palermo,-34.58304,-58.4369,Entire home/apt,52059.0,18,63
669,1732684,Parque Chacabuco,-34.63449,-58.44661,Entire home/apt,43809.0,90,12
670,1740526,Palermo,-34.59126,-58.42469,Entire home/apt,35109.0,3,91
671,1742508,San Telmo,-34.6192,-58.37663,Private room,53109.0,1,4
672,1744507,Palermo,-34.58151626586914,-58.433685302734375,Entire home/apt,99771.0,5,34
673,1744990,Balvanera,-34.600681,-58.406109,Private room,15651.0,4,21
674,1745316,Palermo,-34.5808965,-58.4269752,Entire home/apt,51461.0,14,21
675,1745691,Belgrano,-34.56954,-58.46034,Entire home/apt,126026.0,3,120
676,1749478,Almagro,-34.60268,-58.43027,Entire home/apt,36758.0,4,149
677,1751498,Recoleta,-34.59151,-58.39428,Entire home/apt,33607.0,10,39
678,1754784,Palermo,-34.59254,-58.42739,Entire home/apt,49665.0,2,155
679,1757292,Palermo,-34.58896,-58.4345,Entire home/apt,63013.0,30,4
680,1757922,Recoleta,-34.5876,-58.38957,Entire home/apt,36758.0,3,3
681,1761221,Palermo,-34.58486,-58.42388,Entire home/apt,372827.0,4,79
683,1773739,Palermo,-34.58285,-58.42658,Entire home/apt,194290.0,4,254
684,1776939,Belgrano,-34.55566,-58.43961,Entire home/apt,708897.0,20,0
685,1777472,Recoleta,-34.59102,-58.39262,Entire home/apt,84017.0,5,85
686,1777659,Palermo,-34.57177,-58.43167,Entire home/apt,36758.0,5,318
687,1781306,Palermo,-34.59254,-58.42739,Entire home/apt,58665.0,2,198
689,1795999,Barracas,-34.63144,-58.37823,Entire home/apt,74475.0,3,69
690,1798204,Palermo,-34.57116,-58.43216,Entire home/apt,36758.0,3,101
691,1800883,Palermo,-34.5891,-58.43421,Entire home/apt,86569.0,2,167
692,1804513,Palermo,-34.58464,-58.42704,Entire home/apt,51461.0,2,160
693,1807213,Palermo,-34.57848,-58.40902,Entire home/apt,21004.0,2,31
694,1807665,San Nicolas,-34.59922,-58.37416,Entire home/apt,23105.0,2,413
695,1811228,Palermo,-34.58322,-58.42787,Entire home/apt,35707.0,30,20
696,1826469,Palermo,-34.59222,-58.42793,Entire home/apt,36306.0,3,205
697,1830367,Recoleta,-34.59019007017614,-58.40724318182136,Private room,23724.0,2,256
698,1831031,Almagro,-34.60068,-58.42162,Entire home/apt,39908.0,30,44
699,1834305,Palermo,-34.58185,-58.40482,Entire home/apt,54761.0,7,9
701,1855605,Palermo,-34.58236,-58.4271,Entire home/apt,157533.0,7,23
703,1872255,Palermo,-34.5865,-58.43139,Entire home/apt,78766.0,10,19
704,1873315,Palermo,-34.58601669041001,-58.42410267497869,Entire home/apt,48762.0,3,69
705,1875346,Palermo,-34.58468,-58.42734,Entire home/apt,94520.0,4,163
706,1875692,Palermo,-34.58429,-58.42188,Entire home/apt,19954.0,60,10
707,1878018,Palermo,-34.58486,-58.42651,Entire home/apt,210043.0,3,75
708,1878508,Palermo,-34.57131,-58.43121,Entire home/apt,52511.0,5,38
709,1879597,Palermo,-34.5884,-58.43499,Entire home/apt,36758.0,3,10
710,1883403,Villa Crespo,-34.59673,-58.42623,Entire home/apt,26255.0,5,116
711,1883437,Monserrat,-34.61561,-58.38635,Entire home/apt,68264.0,3,86
712,1886925,Palermo,-34.59307,-58.42777,Entire home/apt,27001.0,3,71
713,1890654,Belgrano,-34.56179,-58.46298,Entire home/apt,47260.0,3,36
714,1902858,Recoleta,-34.58473,-58.40472,Entire home/apt,156482.0,2,308
715,1908349,Monserrat,-34.61038,-58.38779,Entire home/apt,52511.0,2,66
716,1909075,San Nicolas,-34.60559,-58.38429,Entire home/apt,157533.0,5,52
717,1909548,Palermo,-34.58739,-58.41988,Entire home/apt,105022.0,2,2
718,1911796,Belgrano,-34.563,-58.44942,Private room,17854.0,7,7
719,1918023,Palermo,-34.59094,-58.425,Entire home/apt,29406.0,3,181
720,1918607,Recoleta,-34.58706,-58.3913,Entire home/apt,81917.0,5,117
721,1929243,Recoleta,-34.59388,-58.40405,Entire home/apt,41557.0,3,173
722,1939854,Palermo,-34.58498,-58.41183,Entire home/apt,141779.0,4,3
723,1941733,Balvanera,-34.61053,-58.40303,Entire home/apt,24095.0,5,53
724,1950562,San Telmo,-34.6207477,-58.3722398,Entire home/apt,155432.0,4,132
